problem,problemimage,tools,solString,answer,gbd,drawing_image_name,user_id,problem_id,_id,correct_answer,stroke_count,created_at,label
"""Vilket tal är $y$? Svara i bråkform.""",,"{""total"":65,""element"":61,""numberline"":1,""free"":3}","""jag\när\ndum\ni\nhuve-\neller\nså\nfår\nman\nrätt\nom\nman\nhartur\nwait\njag\ntror\njag\nvet\nnu""","[""[8/9]""]",0.0,59a7da00-fa8d-11ef-bca4-758db39a8f04.jpg,64d5af26b2772f901400aab8,6131d0e017e298001928f8bc,67c9a067b048d2b8f7b8b410,"[""[8/9]""]",65,2025-03-06 13:17:28,0.0
"""${\\large \\frac{847}{7}}= $""",,"{""total"":10,""element"":9,""line"":1}","""1847=121=7""","[""121""]",0.0,4e95a8b0-3ac3-11f0-b943-5f91faba2fae.jpg,66d967d5583bb9326b74336c,6333e9581e985a00143b155b,68355ab8fe1cde42c6274334,"[""121""]",10,2025-05-27 6:24:56,1.0
"""Vad är omkretsen av en rektangel med sidorna $6$ cm och $3$ cm?""",,"{""total"":29,""line"":5,""element"":24}","""6cm\n3cm\n3cm\n6cm\n6+3+6+3=18cm""","[""18""]",0.0,78f2bfd0-2425-11f0-99ee-f1087875512b.jpg,66bd292bb1836f4643ef6a9c,631779942871680013b928af,680f68fddc67cc421d3b1b14,"[""18cm""]",29,2025-04-28 11:39:42,1.0
"""Omvandla $\\Large\\frac{6}{200}$ till procent.""",,"{""total"":24,""rectangle"":1,""circle"":2,""line"":3,""triangleright"":2,""circledfraction"":2,""free"":3,""protractor"":4,""element"":7}","""mg,b\ndf.g.""","[""3%""]",0.0,db8e3fb0-16c0-11f0-a9a7-e91d0170a3b0.jpg,661e22650fd893fdfb097597,65607b95ef8f766176121c24,67f8f0babbccd3eca9af480c,"[""3%""]",24,2025-04-11 10:36:42,0.0
"""Beräkna $5\\ 639 + 1\\ 837 =$""",,"{""total"":11,""numberframe"":2,""element"":9}","""666666=666""","[""7476""]",0.0,4f3c56b0-1147-11f0-bfa7-db3ee69a4400.jpg,66ba88b7acf548936806a66e,60def8eb5a8551001986d6ae,67efc15110fe4a37f802f254,"[""7476""]",11,2025-04-04 11:24:02,0.0
"""Gör om receptet så att det räcker till 4 personer.\n\nHur många äpplen behöver du?""",images/15bc5535-206d-4f9e-a81b-d784ac4f8b45.png,"{""total"":63,""element"":61,""rectangle"":1,""image"":1}","""Pastasalladför4personer\n4\ndl\npasta\nen\ngurka\n12\noliver\n8\ntomater\n2\näpplen""","[""2""]",0.0,eeebf990-0fa8-11f0-a2e9-abd236092e10.jpg,66b734bf07792bca16551751,659e5c6c00ac26e48b3f993e,67ed0a1d614b6824ccba0377,"[""2""]",63,2025-04-02 9:57:49,1.0
"""Hur många grader ska ringen vridas runt mittpunkten P för att mönstret ska sammanfalla med det ursprungliga mönstret?\n\nAnge *minsta möjliga* gradtal.""",images/b0d10bf0-d929-400b-8628-515e3a66eaf2.png,"{""total"":15,""element"":4,""image"":1,""free"":7,""line"":3}","""3603""","[""120°""]",0.0,d409daf0-ff10-11ef-913d-f5bde3e43dc2.jpg,654a3350041bcc926f79cbe6,5ca37eb9f0e63b2601145136,67d132f9bf42d4c39664a458,"[""120°""]",15,2025-03-12 7:08:42,1.0
"""Beräkna.\n\n$60-10=$""",,"{""total"":12,""element"":5,""free"":5,""partpartwhole"":1,""placevaluechart"":1}","""3456y""","[""50""]",0.0,e0d62560-21a0-11f0-b869-d10370f94813.jpg,63f43abfb3815d0020ecc2cc,6582d3ddbe5d4572c267add3,680b2f8a88f9d1d0999b6fb6,"[""50""]",12,2025-04-25 6:45:30,0.0
"""Esther, Emelie, Diletta och Karolina delar på $1{,}2$ liter nyponsoppa.\nHur mycket får var och en om de delar lika? Svara i liter""",,"{""total"":52,""rectangle"":1,""free"":14,""element"":37}","""0,30,30,3=0,3\nsvar:var\nsin\nfår\n0,3L\nnyponsoppa""","[""0,3""]",0.0,d23488f0-3b0c-11f0-a705-5116fc5e99df.jpg,66e80272cd3634cf143224f5,632c3f176aeff60013f0c829,6835d60e8bad9304311ef73b,"[""0,3l""]",52,2025-05-27 15:11:10,1.0
"""$\\begin{gathered}\n\\begin{aligned}\n&\\color{#505050}\\textsf{Vi vet att:}\\\\\\\\\n&\\color{#505050}\\color{#3B91EE}\\Large 20+6=26\\\\\n&\\color{#505050}\\color{#E41575}\\Large 40+9=49\\\\\n&\\color{#505050}\\color{green}\\Large 70+2=72\\\\\\\\\n&\\color{#505050}\\textsf{Beräkna följande:}\n\\end{aligned}\n\\end{gathered}$\n\n$\\color{#505050}\\color{#3B91EE}\\Large 20+6=$""",,"{""total"":15,""element"":7,""free"":6,""trianglesymmetricvertical"":1,""circle"":1}","""weston\n_""","[""26""]",0.0,90824310-94db-11f0-8836-9d7b4c6a2fc6.jpg,68969a8e0e1f7127336ce146,65b90fee85c3805ac3202c2d,68cc821f391fe74582c2d4d3,"[""26""]",15,2025-09-18 22:05:20,0.0
"""En cirkel har arean 113,04 cm$^2$. Beräkna cirkelns omkrets. Använd $\\pi \\approx 3{,}14$ och avrunda till hela centimeter.""",,"{""total"":152,""highlight"":17,""rectangle"":27,""free"":7,""line"":51,""element"":49,""circle"":0,""image"":1}","""QWERTYUIOPÅ¨'ASDFGHJKLÖÄ=ZXCVBNM,.-\n⇐====\nSET\nUP\n38cm2""","[""38""]",0.0,eb259710-f8d0-11ef-b999-29a34aa9ba23.jpg,66ba9805187301238006ce6d,61823b02050a320018818cee,67c6b6c5568388b122c568e7,"[""38cm""]",152,2025-03-04 8:16:06,0.0
"""Använd huvudräkning och skriv bara svaret.\n\n$150-70=$""",,"{""total"":29,""free"":16,""circle"":5,""element"":8}","""15070=080""","[""80""]",0.0,c6f2ec30-fe5c-11ef-a095-af4e7bc72d28.jpg,61e5b12474bbcc001d90e012,63ef4aab48814e0013010c2b,67d004e633b130ce95a36183,"[""80""]",29,2025-03-11 9:39:50,0.0
"""Vilka beräkningar är riktiga?""",images/690039de-573b-4eea-8474-93377929a751.png,"{""total"":124,""element"":38,""free"":83,""circle"":3}","""20-5+3\n15+5\n3\n20-12/4\n15-7-8\n7\n4+2\n3\n30/6-20/5""","[""B"",""D"",""E""]",0.0,2d685830-0ec3-11f0-bc71-25123120d357.jpg,63ca451ddd2df5001f090942,63316d4c1ce1e6001328ece5,67eb88a50e6af5b50e7de330,"[""B"",""D"",""E""]",124,2025-04-01 6:33:10,1.0
"""Beräkna.\n\n$4 \\cdot 9 =$""",,"{""total"":19,""element"":1,""free"":7,""circle"":1,""highlight"":10}","""\\overline{\\Theta }""","[""36""]",0.0,6d3cf530-7e6a-11f0-9409-d563d720936a.jpg,6530cfb909977f3bb297cda2,67adc71827dcba7119815a88,68a6db6194b0ae03393864f9,"[""36""]",19,2025-08-21 8:40:01,0.0
"""Skriv talet i decimalform.\n\n${\\Large \\frac{4}{10}}=$""",,"{""total"":19,""element"":1,""rectangle"":1,""free"":15,""triangleright"":2}",""" \\dfrac{\\left| \\dfrac{}{1\\# }\\right| }{}| _{0},""","[""0,4""]",0.0,f39cec50-152b-11f0-a6bf-41e265288eb4.jpg,67f3de43baf8f06679bad1d8,654a10a1b8c5e761dc8610eb,67f64968e31454f4f1a9cd36,"[""0,4""]",19,2025-04-09 10:18:17,0.0
"""Hur många grader är ett halvt varv?""",,"{""total"":32,""free"":2,""highlight"":22,""triangleright"":3,""trianglesymmetrichorizontal"":1,""element"":4}","""2334""","[""180""]",0.0,773df5d0-0bb9-11f0-aa01-2178893a908b.jpg,66fa4f137db1ccfcd1c32f30,633173d1414bac0014beee6e,67e66fdcec607ee5015bb9ce,"[""180°""]",32,2025-03-28 9:46:05,0.0
"""Den stora cirkelns radie är dubbelt så lång som den lilla cirkelns radie. \n\nHur många gånger större är arean av den stora cirkeln, jämfört med den lilla?""",images/f42f14e5-0175-47db-aa93-4c93e17e2626.png,"{""total"":10,""image"":1,""circle"":1,""element"":8}","""bhnjmklö""","[""4""]",0.0,b971afc0-f4dd-11ef-8f56-e3ae1880354d.jpg,633bea6b7455170020d4b73d,5f9274a73c4ab33fdf46aaa2,67c0164516ebe99537b57f05,"[""4""]",10,2025-02-27 7:37:42,0.0
"""Sex kamrater slog en vanlig tärning var sin gång och alla fick olika många prickar. Amir fick dubbelt så många prickar som Benjamin och tre gånger så många som Lilly. Nadja fick fyra gånger så många prickar som Saga. Hur många prickar fick Lukas?""",,"{""total"":3206,""tiles"":2721,""free"":13,""circledfraction"":2,""fraction"":2,""coins"":457,""element"":11}","""≈≈)≈≈\n%))(3\n4""","[""5""]",0.0,de547360-2bef-11f0-a602-690639169a53.jpg,6310598c18fc62001f97f859,6333ea782b917e00143fcf45,681c7b075224e7109c7a6a1c,"[""5""]",3206,2025-05-08 9:36:08,0.0
"""Hur många meter är omkretsen på lekplatsen?""",images/32ef27e2-8dce-477e-8042-ea6e8d460097.png,"{""total"":16,""image"":1,""free"":2,""rectangle"":0,""element"":13}","""12\n6\n6\n12Svar:36""","[""36""]",0.0,e4d5c5f0-04a7-11f0-b31b-c13db487d4d2.jpg,62f33d85375c8b001f1a40ac,67d72ea82717fac620e2138d,67da93e75d0cff8e966d39e7,"[""36m""]",16,2025-03-19 9:52:40,1.0
"""Vilket tal är störst?\n\n${\\Large \\frac{1}{3}}$  eller ${\\Large \\frac{1}{4}}$""",,"{""total"":13,""element"":3,""circle"":2,""free"":8}","""x^{\\nu }x""","[""${\\Large \\frac{1}{3}}$""]",0.0,5ab7a2b0-7e6b-11f0-ae83-4339d6edae1b.jpg,66bf0a851bcaf662bec59066,63208434df06f8001376f1ed,68a6dcef975c98a608e3894c,"[""${\\Large \\frac{1}{3}}$""]",13,2025-08-21 8:46:40,0.0
"""Hur stor andel av figuren är färgad?""",images/2265846f-bf34-4970-89e5-7aefb198c8e9.png,"{""total"":6,""element"":3,""rectangle"":0,""free"":0,""algebratiles"":3}","""00\n0""","[""${\\Large{\\frac{1}{2}}}$""]",0.0,5f2a99a0-9ab9-11f0-9841-8f98e67b67f7.jpg,659d1a99313f224eb43de592,668ce458934009ce00a1cfbb,68d659bc2329228aa3c1790c,"[""${\\Large{\\frac{1}{2}}}$""]",6,2025-09-26 9:15:41,0.0
"""Använd rutnätet och beräkna arean av figuren. Räkna med att avståndet mellan två punkter vägrätt och lodrätt är $1$ cm.""",,"{""total"":27,""free"":17,""line"":4,""element"":6}","""3x42=6""","[""6cm^[2]""]",0.0,8ecb2f90-2411-11f0-90e3-dd98e9aa18c8.jpg,6304c40493219f001f13d795,63417c43279d03001379e689,680f4794f6e636a7fe2ceedf,"[""6cm^[2]""]",27,2025-04-28 9:17:08,1.0
"""Trianglarna $A$ och $B$ är likformiga.\n\nHur stor är vinkel $v$?""",images/ab575f82-6fb0-4f44-b3fa-87fdce0a4cc3.png,"{""total"":44,""element"":23,""image"":1,""triangleright"":3,""rectangle"":2,""circle"":0,""free"":15}","""90+30=120^°\n=180^°\n180^°-120^°=60^°""","[""60°""]",0.0,4b299bc0-1f78-11f0-9bf8-ede6d540e247.jpg,62286563f4fe9d00209e83ad,67bf215b387957094fe91d6b,680790742307baf70db61f9b,"[""v=60°""]",44,2025-04-22 12:49:57,1.0
"""I parken är det $27$ barn. Efter en stund kommer det $15$ barn till. \n\nHur många barn är då i parken? *Visa din beräkning.*""",,"{""total"":16,""rectangle"":1,""line"":5,""free"":1,""element"":9}","""12715=42\n+=""","[""42""]",0.0,7eabbc30-00b5-11f0-a1ac-250ef625834a.jpg,65ae5a67708627e18a21bcce,61d3124f6ee51e0018312bb4,67d3f4bcde9dd0e6963a6245,"[""42""]",16,2025-03-14 9:19:57,1.0
"""Beräkna.\n\n$134{,}6+9{,}65+2{,}04=$""",,"{""total"":22,""element"":18,""free"":3,""line"":1}","""11134,6+9,652,04=14629""","[""146,29""]",0.0,cd59b3f0-94a8-11f0-885d-f318c64c169e.jpg,6708c99eacee14e4057ee0d2,668e89b68c39b3708213051c,68cc2cf5ddf31e9b0948161b,"[""146,29""]",22,2025-09-18 16:01:57,1.0
"""Hur skrivs tolv hundradelar i bråkform?""",,"{""total"":23,""free"":7,""circle"":1,""element"":14,""highlight"":1}","""(⇔)⇐(⇔)⇒1111=⇐\n⇒""","[""[[12]/[100]]""]",0.0,532197d0-315f-11f0-b0ef-d126f803aed2.jpg,63117b6434b25b001fa4e131,63209f0b78c3810013bad424,682599815333eaeaa631a37f,"[""[[12]/[100]]""]",23,2025-05-15 7:36:34,0.0
"""I en skola går $25$ % av eleverna i åk 7, $35$ % i åk 8 och $40$ % i åk 9. Rita ett cirkeldiagram som visar fördelningen.\n\nHur stor är medelpunktsvinkeln för åk 9?""",,"{""total"":24,""circle"":1,""free"":2,""line"":3,""element"":18}","""0,4*360=144\nsvar:144^°""","[""144°""]",0.0,b062da10-2fe5-11f0-bf3d-e3a17c593d4e.jpg,634406a7461ef2001f9434a9,63524650069ecb0014186c65,68231ff026230026892be1fc,"[""144°""]",24,2025-05-13 10:33:20,1.0
"""Avrunda talen till heltal och beräkna. \n\n$762{,}4-389{,}1-299{,}5 \\approx$""",,"{""total"":54,""element"":53,""circle"":1}","""00=0\n00\n000\n00\n000\n00\n0462762038903004020=00\no0\n000\n00\n\n\n0000000o0=0""","[""73""]",0.0,56f7ed80-21a3-11f0-b02f-63d848dae56a.jpg,655f372eb7f086217881207a,65607b592a4722912f25f30b,680b33ab3e204c268ed9758e,"[""73""]",54,2025-04-25 7:03:07,0.0
"""Hur skrivs två hundradelar i decimalform?""",,"{""total"":159,""line"":150,""circle"":6,""free"":0,""element"":3}","""0,02""","[""0,02""]",0.0,b07a46c0-9dcf-11f0-9003-cbcffa6fe4ca.jpg,6554daa2d624d5ca7cc06a62,63209f1947e61c0013b87bfa,68db87ab5dd3470e6616c5d9,"[""0,02""]",159,2025-09-30 7:33:00,0.0
"""Vad är klockan på bilden?""",images/186a251e-3f59-416a-9c18-ccc52afe721a.png,"{""total"":152,""tiles"":137,""free"":9,""element"":6}","""100000""","[""5""]",0.0,0c1d67d0-3568-11f0-86f2-c36975b72caf.jpg,64d3548f0198110063f747a6,6582d54c987165ee52a3600c,682c5e2049ebb934a12e5c11,"[""5""]",152,2025-05-20 10:49:05,0.0
"""Beräkna.\n\n$5 \\cdot 5=$""",,"{""total"":34,""circle"":1,""free"":19,""element"":14}","""VAMPIREKITTY=25""","[""25""]",0.0,a1394890-309d-11f0-9bf2-2f68c8825563.jpg,66fc8f652c27d26a45e98e2c,6581aa5d4b6d1e17f078eea5,6824548aeed4964af8614d48,"[""25""]",34,2025-05-14 8:30:02,0.0
"""$5 \\cdot 100 = $""",,"{""total"":16,""line"":3,""free"":4,""element"":9}","""5×100=500""","[""500""]",0.0,762bc430-05b3-11f0-9689-9deb74017a60.jpg,651fca4c7024e31949f32c2b,63179403a2edcc0014ba9cb2,67dc54ce5b4cc3f53ae9edb5,"[""500""]",16,2025-03-20 17:47:59,1.0
"""När en grupp med 150 elever blev frågade om deras favoritämne svarade 45 elever historia. \n\nRita en frekvenstabell med möjliga övriga svar och beräkna den relativa frekvensen för elever med ett annat favoritämne än historia.""",,"{""total"":117,""line"":25,""element"":90,""free"":2}","""frekvens\nÄmneAvprickningFrekvensRelativHistoria45Matte65=Svenska40\n65/150≈0,4=40%\n40/150≈0,3=30%""","[""0,7""]",0.0,ad208d10-3266-11f0-a0d9-c766a6ca5ce9.jpg,664dcadcfce5436aba1e4a6f,657993850a0dafe0810080a3,68275356f4df3c9578bc6948,"[""[[105]/[150]]""]",117,2025-05-16 15:01:42,0.0
"""Diagrammet visar hur många poäng 4 vänner får under ett spel Yatzy.\n\nVad är medianen?""",images/8b2ec226-163c-4432-b6d9-a3adfa9fcf13.png,"{""total"":30,""image"":1,""element"":8,""line"":20,""circle"":1}","""66\n72\n76\n78""","[""74""]",0.0,7679ca70-3224-11f0-a0d9-c766a6ca5ce9.jpg,66bd29a6b1836f4643efa053,657993cf0a0dafe081008444,6826e43fe7123cb9d5dcd89e,"[""74""]",30,2025-05-16 7:07:44,1.0
"""Vilket av talen är störst?""",,"{""total"":7,""element"":5,""circledfraction"":2}","""waeds""","[""${\\Large\\frac{1}{2}}$""]",0.0,a0bd7ef0-7e67-11f0-98c9-852249db6cbd.jpg,64d37518194ea73c06e98743,641d71337c0a73001343d5a6,68a6d6af4e02e8481f74ef68,"[""${\\Large\\frac{1}{2}}$""]",7,2025-08-21 8:19:59,0.0
"""${\\Large\\frac{15}{30}}=$""",,"{""total"":15,""element"":7,""trianglesymmetricvertical"":1,""fraction"":4,""free"":3}","""11,5=0,5=3""","[""0,5""]",0.0,a2a3e6e0-8ee9-11f0-ad64-45e7748b9109.jpg,68a42711a03495c6118525ee,632d93f5ba169c0013e8b7f4,68c288bfe4e33b7bc36949d5,"[""0,5""]",15,2025-09-11 8:30:56,0.0
"""Hur mycket var klockan för $45$ minuter sedan?""",images/85ee75e6-001d-40fa-99b5-9984dca54e42.png,"{""total"":29,""element"":23,""numberframe"":4,""free"":2}","""h\nmin\n16:3516:00=15:50\n3510""","[""15.50""]",0.0,d18dbbd0-4055-11f0-9b56-d94376e77706.jpg,64eee5c1f2231691479d5c58,63248ee578c3810013c51463,683eb403eeb89334884a4680,"[""15.50""]",29,2025-06-03 8:36:19,0.0
"""Trafikmärket visar att förare har väjningsplikt (lämna företräde) mot fordon på korsande väg. \n\nHur många summetrilinjer har märket?""",images/f7c7a55a-d46d-4022-bc0b-09f2756d9d71.png,"{""total"":10,""image"":1,""free"":6,""line"":2,""element"":1}","""\\dfrac{x}{i}""","[""3""]",0.0,e5f71c30-027d-11f0-b952-0dfe09792416.jpg,66c49241cdae4903b8f67731,658d1df0500ebd5591e66f15,67d6f2740296333f5076e9c6,"[""3""]",10,2025-03-16 15:47:00,0.0
"""Vilket tal fattas? \n\n$6 = {\\Large\\frac{?}{3}}$""",,"{""total"":25,""element"":2,""image"":2,""line"":13,""free"":5,""circle"":3}","""\\begin{aligned}x\\\\\n+\\end{aligned}""","[""18""]",0.0,c96c7880-8e37-11f0-985e-47e05d7dad11.jpg,66221a41495c71f98489ec10,65573e94e971691acc811d2e,68c15e5ea0f54b83e146d6d1,"[""18""]",25,2025-09-10 11:17:50,0.0
"""Alina går ut på promenad klockan $15.20$. Hon går i $30$ minuter. När är hon färdig?""",,"{""total"":11,""element"":1,""rectangle"":1,""free"":9}","""15\\because 50""","[""$15.50$""]",0.0,a95c9f90-315b-11f0-b519-092eabbdc2be.jpg,64ef016246f8514a9a4c2db3,6581abb89297668e08b33c66,6825935dc21ccb54e368916a,"[""$15.50$""]",11,2025-05-15 7:10:21,0.0
"""Beräkna $1 - {\\Large\\frac{5}{6}} = \\space?$""",,"{""total"":17,""element"":4,""circledfraction"":13}","""-\n1\n=6""","[""[1/6]""]",0.0,3727c2d0-0648-11f0-a8d9-bb6596ca365d.jpg,65004377d8be06f52e2a4a99,6125f0715ce0820019b1565b,67dd4e605842c28286c30022,"[""[1/6]""]",17,2025-03-21 11:32:48,1.0
"""Diagrammet visar resultatet av en undersökning. Hur stor är vinkeln $v$?""",images/02b8a1d0-55a7-485e-96e5-1b58acb8c7ec.png,"{""total"":10,""element"":8,""protractor"":1,""image"":1}","""60grader""","[""60""]",0.0,158529e0-361f-11f0-8bfa-e7e6b2a58150.jpg,6344065b550dbc00207d041f,6347044357710c0013b9d9be,682d913686a85e2f9c717541,"[""v=60°""]",10,2025-05-21 8:39:19,0.0
"""Hur stor andel av figuren är färgad?""",images/d9337708-e328-4aae-9fa1-a012e4ca37c9.png,"{""total"":10,""rectangle"":1,""element"":6,""highlight"":3}","""123456""","[""[6/8]""]",0.0,407a2a80-09a4-11f0-a326-1f00a72a9778.jpg,67b670ef532919033fa162fa,66caea91d46a4275d4415af4,67e2f14743fca23baf49db60,"[""[6/8]""]",10,2025-03-25 18:09:11,0.0
"""Beräkna med uppställning.\n\n$827-549=$""",,"{""total"":17,""image"":1,""free"":9,""line"":1,""element"":6}","""827549""","[""278""]",0.0,ed20bf80-faac-11ef-b249-132ae7c0434f.jpg,66dea82323a275710057dfec,6682a4faa63742f829b35e9a,67c9d5611e481e9956139b1e,"[""278""]",17,2025-03-06 17:03:29,1.0
"""Lisa har 1 027 kulor, Amir har 997 kulor och Javier har 3 531. \n\nHur många kulor har de sammanlagt?""",images/414317fe-2888-462f-a825-c92740f20bcd.png,"{""total"":20,""image"":1,""line"":1,""element"":18}","""11110279973531=5555""","[""5555""]",0.0,f16abc60-fe69-11ef-a1ac-250ef625834a.jpg,66ea727118d8abbb286089c2,654a0d5ab8c5e761dc85f5b4,67d01afdbf42d4c396342ac9,"[""5555""]",20,2025-03-11 11:14:05,1.0
"""Klockan är halv 9. Hur många grader är det mellan minutvisaren och timvisaren?""",images/4d30039f-bd2f-44d7-ac50-ae04ea0aebb6.png,"{""total"":19,""free"":12,""element"":1,""protractor"":1,""circledfraction"":2,""circle"":2,""highlight"":1}","""\\dfrac{1}{3}0=60""","[""75°""]",0.0,ed78c600-fa69-11ef-a75d-91b1c1c6e4da.jpg,6749a313dabb3c341f083f00,65607956acdcfdee99ec790e,67c964f9b048d2b8f79e46d3,"[""75°""]",19,2025-03-06 9:03:54,0.0
"""Diagrammet visar resultatet av en undersökning. Hur stor andel svarade ja?""",images/02b8a1d0-55a7-485e-96e5-1b58acb8c7ec.png,"{""total"":106,""element"":20,""circle"":7,""line"":7,""free"":32,""highlight"":32,""trianglesymmetricvertical"":1,""trianglesymmetrichorizontal"":1,""triangleright"":1,""text"":0,""algebratiles"":1,""circledfraction"":4}","""ledtrådarnaärjusämst""","[""0,5""]",0.0,2f9c9b90-1f51-11f0-9bf8-ede6d540e247.jpg,64d37a934a896d3da9c8c623,6347042857710c0013b9d990,68074ed89f392fb075c4ab47,"[""[1/2]""]",106,2025-04-22 8:10:00,0.0
"""En ruta är 1 cm$^2$. Beräkna arean av hela figuren.""",images/468c72cc-bea5-4324-91e9-1eadf9e85c27.png,"{""total"":123,""free"":14,""tiles"":2,""element"":106,""image"":1}","""⇐44⇒4⇒≈≈≈≈≈≈≈⇒≈⇒≈≈≈4411232⇒⇔⇒≈45≈5555887\n6767gttgjghhhgggbgbhgjjjnbnjbjhjghvbbbbbbbbbbbbbbbbbbbbbbbbbb""","[""9""]",0.0,a6fc6b50-f82a-11ef-9bb6-1fa46a42a618.jpg,62ea98b31126c70021d82739,65607aaafc5e74ce0a1d5352,67c59fd2a0ff95aca7e298d8,"[""9cm^[2]""]",123,2025-03-03 12:25:55,0.0
"""Vad var klockan för 150 minuter sedan?""",images/fcfdddd4-da3f-4edf-8512-d6daf7bba9e2.png,"{""total"":16,""line"":2,""circle"":1,""free"":8,""element"":5}","""halv4""","[""3""]",0.0,6c3879f0-9dd9-11f0-88bb-9b4f18fb8881.jpg,680b4ad8b221c444783a84cd,6581ab3e4b6d1e17f078fc3a,68db98007c6251f9a67d14e8,"[""3""]",16,2025-09-30 8:42:40,0.0
"""Vilket tal är $x$?\n\n$0{,}75=\\large\\frac{3}{x}$""",,"{""total"":9,""line"":1,""element"":8}","""0,75=3\nx\nx=""","[""x=4""]",0.0,92ff1c10-93ed-11f0-9333-ed4c138b7891.jpg,64d377e832ca7a9556303ef3,632197f847e61c0013ba89e9,68caf2d7db2f28d21e9593a5,"[""x=4""]",9,2025-09-17 17:41:43,1.0
"""${\\Large  \\frac{2\\ 800}{40}}= $""",,"{""total"":25,""element"":14,""image"":1,""free"":9,""line"":1}","""2800=40\n4444444""","[""70""]",0.0,1da62030-ff14-11ef-a1ac-250ef625834a.jpg,66e7d2aee99ffa7a2bd5e524,6332aa2ecf17d50014ebaf66,67d1387dbf42d4c396673096,"[""70""]",25,2025-03-12 7:32:13,0.0
"""Vilket tal är $x$?""",,"{""total"":28,""element"":6,""free"":13,""circle"":5,""line"":4}","""x\n45\n9\n3\ny""","[""5""]",0.0,1ac17a70-25ae-11f0-88e6-2b9c13258376.jpg,6603e889ced169e5e48db948,6529876049f220def32565f0,6811fbb7835903d47b8844de,"[""5""]",28,2025-04-30 10:30:16,1.0
"""Hur mycket är klockan?\n\n$\\hspace{0.37cm}$**A.**$\\;$ Fem över halv 3\n\n$\\hspace{0.37cm}$**B.**$\\;$ Fem över halv 4\n\n$\\hspace{0.37cm}$**C.**$\\;$ Fem över halv 5\n\n$\\hspace{0.37cm}$**D.**$\\;$ Fem över halv 6""",,"{""total"":19,""element"":16,""tiles"":1,""free"":2}","""555555555555\n5\nö\nh\n4""","[""B""]",0.0,71a72bd0-0f8a-11f0-8ba8-a37596547fec.jpg,66b2e0dcbc116c259ee48b1b,65e5cccbe5a38e8847591e32,67ecd6f5068027e24f87be6d,"[""B""]",19,2025-04-02 6:19:34,0.0
"""En ruta är $1$ cm$^2$. Beräkna arean av hela figuren.""",images/eb057b9d-8677-4f3b-94eb-0fae6ed59983.png,"{""total"":19,""line"":14,""element"":5}","""12345""","[""5cm^[2]""]",0.0,b6297f20-fddc-11ef-a7c0-59a68ce2523a.jpg,66ba2d65bb3c6dedbf5e3e8a,654a0e85fd6c6cf21b54a381,67cf2e0bbf42d4c3960e05b8,"[""5cm^[2]""]",19,2025-03-10 18:23:07,1.0
"""Beräkna.\n\n$8-(-4)=$""",,"{""total"":20,""trianglesymmetricvertical"":1,""triangleright"":1,""free"":14,""element"":4}","""fuck""","[""12""]",0.0,07b00a20-2426-11f0-bcdf-950c552b9cd5.jpg,680f676d24dad8445f392a0e,6581c1e72257d8ff562b339a,680f69ecd8484a5fa4a14850,"[""12""]",20,2025-04-28 11:43:41,0.0
"""Hur många hörn har figuren?""",,"{""total"":66,""free"":10,""element"":10,""rectangle"":2,""highlight"":44}","""fyrhörning""","[""4""]",0.0,6457db00-986a-11f0-96be-a1efab869f81.jpg,67512634b377ae8212dcee95,658c0493ac4239937f8d0874,68d27a3c96deba0295003f5e,"[""4""]",66,2025-09-23 10:45:17,0.0
"""Linjediagrammet visar hur långt Ana cyklade i kilometer när hon cyklade.\n\nFinns det några avvikelser i datan? Förklara.""",images/8cd45d96-fb5e-4c36-83b9-f900ced50576.png,"{""total"":18,""element"":14,""image"":1,""line"":3}","""yaw\nfam\nhere\nfrfr""","[""Yes""]",0.0,351a1c70-269d-11f0-8d90-013959374699.jpg,679ae211c3e0ba38201fab50,67c9be6251186c1025418676,68138cdd94829d4167833973,"[""Yes""]",18,2025-05-01 15:01:50,0.0
"""Fernando har $2$ bilar. Han säljer $1$ av dem.\n\nHur många bilar har han nu?""",images/18417507-2b98-42c8-81ed-5350986d29fd.png,"{""total"":41,""element"":10,""free"":22,""highlight"":3,""coins"":6,""equation"":0}","""l_^°V^°l__l=oo\n1""","[""1""]",0.0,410fce00-9310-11f0-be12-b7432a05c4d7.jpg,62f33c769b0a53001ffc1999,6581aa1a7845e33fcd424fe4,68c97f87ef70df1c616bb51a,"[""1""]",41,2025-09-16 15:17:27,0.0
"""Beräkna.\n\n$10+4=$""",,"{""total"":41,""element"":40,""trianglesymmetricvertical"":1}","""msh``sspqsq7@@dkxksksykwhoqiaiyiPF<YIID1""","[""14""]",0.0,b5ecd3a0-04d4-11f0-8d7f-35d81da32415.jpg,66eb090514d56c04a22ddcad,6582d357ab55d540cb8184e4,67dadf180e208d7506d40cd8,"[""14""]",41,2025-03-19 15:13:28,0.0
"""Astrids farfar väger $75$ kg. När han ska väga sin hund tar han upp den i famnen och ställer sig på vågen. Vågen visar då $101$ kg. Hur mycket väger hunden?""",,"{""total"":26,""free"":16,""element"":10,""numberline"":0,""protractor"":0}","""-\n101kg75kg""","[""26kg""]",0.0,d6ea3900-f9f6-11ef-accf-0db8819c230e.jpg,634d2ba9e460a0001f070d5b,6317932b78c3810013a83622,67c8a3e3455ad642370841ea,"[""26kg""]",26,2025-03-05 19:20:04,1.0
